Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=4258,Sumter County,FL,,,No mentions of moratoria,GOOD,"- **Active Project Development**: Multiple solar projects are currently being reviewed and approved, including the Jumper Creek Renewable Energy Center and Half Moon Solar Power Plant. - **Supportive Infrastructure**: The county has conducted feasibility studies for solar implementation and approved funding for behind-the-meter solar options. - **Minimal Opposition**: Public hearings show limited resistance, with most projects receiving approval and no significant public opposition documented.","Louth Callan Renewables (3/11/2025): Awarded contracts for two solar projects totaling 213 MW in Delaware, creating over 400 jobs and utilizing advanced construction technologies.; Link: https://energynews.pro/en/louth-callan-renewables-wins-213-mw-solar-project-contracts-in-delaware/; duke-energy-florida (2/23/2025): Investing $521 million in four new solar sites adding 300MW capacity, projected to save customers $843 million over their lifetime.; Link: https://www.power-technology.com/news/duke-energy-florida-solar/; EDP Renewables North America (2/20/2025): Launched 100 MW Ragsdale Solar Park in Mississippi, generating $34.6 million in taxes and saving 127 million gallons of water annually.; Link: https://energynews.pro/en/edp-renewables-launches-ragsdale-solar-park-in-mississippi-in-partnership-with-amazon/"
https://app.sparkhq.ai/reports?location=4316,Pinellas County,FL,,,Mentions moratoria,GOOD,"- **Strong institutional support**: Multiple initiatives by Duke Energy Florida and local government to implement solar projects, including the Clean Energy Connection Program and battery storage facilities. - **Clear regulatory framework**: Pinellas County has established Land Development Code provisions specifically addressing solar energy installations and development. - **Active investment**: Significant financial commitments to renewable energy, including a $1 billion investment in solar and energy storage projects by Duke Energy, and multiple approved solar farm and battery storage projects.",
https://app.sparkhq.ai/reports?location=4491,Martin County,FL,,,No mentions of moratoria,GOOD,"- **Strong track record**: Martin County has consistently approved multiple solar projects over the years, including White Tail, Monarch, Sweetbay, and Fawn Solar Energy Centers. - **Clear regulations**: The county has established zoning regulations specifically permitting solar farms in AG-20A and A-2 districts, showing institutional support. - **Community support**: Local officials have expressed satisfaction with FPL's engagement, and there are no records of significant opposition to solar projects.","Florida Power & Light Company (1/31/2025): Eight new solar energy centers to be built throughout Florida, creating 1,600 jobs and expected to save customers $39 million while preventing 500,000 tons of carbon emissions annually; Link: https://www.floridatrend.com/article/21715/fpl-announces-sites-selected-for-eight-new-solar-power-plants; Florida Power & Light (10/20/2024): 75MW Indiantown Martin County Solar PV Park planned, featuring 300,000 solar modules across 500 acres with construction starting 2026 and operations beginning 2027; Link: https://www.power-technology.com/data-insights/power-plant-profile-indiantown-martin-county-solar-pv-park-us/; Florida Power & Light (10/20/2024): Second phase of Indiantown Martin County Solar PV Park development, with FPL maintaining 100% ownership of the 75MW project; Link: https://www.power-technology.com/data-insights/power-plant-profile-indiantown-martin-county-solar-pv-park-us"
https://app.sparkhq.ai/reports?location=4493,DeSoto County,FL,,,No mentions of moratoria,GOOD,"- DeSoto County has consistently approved and supported multiple solar projects, hosting five FPL solar energy centers and being recognized as Florida's leading county for solar installations. - The county has specific land development regulations that explicitly permit utility-grade solar power plants in agricultural zones. - There is strong institutional support, with the county actively updating zoning codes to accommodate more solar facilities and holding public hearings for new projects.",
https://app.sparkhq.ai/reports?location=4637,Highlands County,FL,,,No mentions of moratoria,GOOD,"- **Strong track record**: Highlands County has approved multiple large-scale solar projects, including the 45MW Lake Placid Solar Plant and a recent 100MW NextEnergy project. - **Supportive regulations**: The county has established processes for solar applications and demonstrated willingness to grant special exceptions for solar farm development. - **Continued investment**: Despite recent storm damage to one facility, companies continue to invest in new solar projects in the county, with NextEnergy starting construction in 2024.",
https://app.sparkhq.ai/reports?location=4699,Lake County,FL,,,No mentions of moratoria,GOOD,"- **Recent regulatory support**: Lake County has approved amendments to permit solar facilities in agricultural districts and resiliency facilities in commercial/industrial zones, showing strong commitment to renewable energy development. - **Successful project history**: The county has previously approved significant solar projects, including the 40MW Sorrento Solar Farm and a 60MW project in Eustis. - **Proactive policy updates**: The county is actively updating regulations to accommodate new solar technologies, including floating solar facilities, demonstrating ongoing support for renewable energy innovation.","Origis Energy (1/7/2025): Rice Creek Solar Center expansion completed, generating 75 MW of power to serve 14,000 homes across 12 Florida cities. The project created 300 jobs during construction and represents the third solar site in Florida's major municipal project.; Link: https://pv-magazine-usa.com/2025/01/08/rice-creek-solar-delivers-energy-to-12-florida-cities; Florida Municipal Power Agency (1/6/2025): Rice Creek Solar Energy Center completed as part of the Florida Municipal Solar Project expansion, aiming to increase total solar capacity to 525 MWac across multiple sites. The facility provides 75 MWac of carbon-free electricity to 12 Florida cities.; Link: https://www.publicpower.org/periodical/article/fmpa-and-origis-energy-announce-completion-solar-energy-center; Florida Municipal Power Agency (11/30/2024): Rice Creek Solar Project announced to generate 75 MWac of solar power, expected to power 14,000 homes and avoid 72,000 metric tons of CO2 emissions. Part of larger initiative to quadruple solar power generation in Florida.; Link: https://origisenergy.com/project/rice-creek/"
https://app.sparkhq.ai/reports?location=4761,Collier County,FL,,,No mentions of moratoria,GOOD,"- **Active Project Development**: Collier County has approved and is actively developing large-scale solar projects, including FPL's 74.5MW Immokalee Solar Energy Center. - **Supportive Regulations**: The county is implementing new ordinances for floating solar facilities and regularly approves residential solar permits, showing regulatory support. - **Community Support**: There's growing interest in solar adoption backed by tax incentives, co-op programs, and no evidence of significant local opposition.",
https://app.sparkhq.ai/reports?location=4776,Seminole County,FL,,,No mentions of moratoria,GOOD,"- **Clear regulatory framework**: Seminole County has established detailed permitting guidelines for solar installations and is actively updating its Land Development Code to include solar farms. - **Strong institutional support**: Multiple approved variances for solar installations and active consideration of commercial solar projects like the Frontline Insurance proposal demonstrate government backing. - **Community engagement**: Evidence of community support through solar co-ops, educational initiatives in schools, and positive responses to variance requests for solar installations.",
https://app.sparkhq.ai/reports?location=4778,Sarasota County,FL,,,No mentions of moratoria,GOOD,"- **Strong Policy Support**: Sarasota has approved comprehensive plan amendments and zoning changes to explicitly allow solar utilities, showing commitment to renewable energy development. - **Active Programs**: The region has implemented multiple programs to support solar adoption, including PACE financing, Solar Co-ops, and the SolarTogether program. - **Clear Goals**: The city has set ambitious renewable energy targets, aiming for 100% renewable energy by 2045 and actively working to integrate solar facilities into urban development.",
https://app.sparkhq.ai/reports?location=4822,Clay County,FL,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Clay County has approved and successfully implemented several large-scale solar projects, including the Magnolia Springs, Anhinga, and Terrill Creek Solar Energy Centers. - **Supportive infrastructure**: The county has established clear interconnection agreements and permitting processes for both utility-scale and residential solar installations. - **Economic benefits recognized**: Local authorities acknowledge the positive economic impact of solar projects through job creation, increased tax revenue, and minimal strain on public services.",
https://app.sparkhq.ai/reports?location=5045,Polk County,FL,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Multiple jurisdictions (Polk County, Lakeland, Lake Wales) have established clear zoning and permitting processes specifically for solar facilities, showing institutional support for energy development. - **Numerous approved projects**: Multiple large-scale solar projects have been approved and developed, including TECO's solar farms, Disney's solar arrays, and Lakeland Electric's facilities. - **Recent positive momentum**: Recent approvals like Lakeland's 1,400-acre solar farm near Florida Polytechnic University and continued expansion of solar capacity demonstrate ongoing support for energy development.","Stellavise (12/4/2024): 50 MW Solar PV and Battery Storage System in Ocotillo Wells, featuring a large solar PV system and significant battery storage capacity to enhance grid stability and sustainability.; Link: https://stellavise.com/category/blog/feed/; Edge Solar (11/3/2024): Lakeland's largest solar project approved, generating 74.8 megawatts on a 1,400-acre site with a 25-year power purchase agreement to enhance energy reliability and affordability.; Link: https://www.fox13news.com/news/lakelands-city-commission-approves-6th-largest-solar-energy-farm; Tampa Electric Company (8/26/2024): Major expansion plan including eight new solar projects totaling 488.7 MW and 115 MW energy storage capacity, with a total investment of $786.4 million.; Link: https://www.floridapsc.com/pscfiles/library/filings/2024/09276-2024/09276-2024.pdf"
https://app.sparkhq.ai/reports?location=5253,Hamilton County,FL,,,No mentions of moratoria,GOOD,"- **Strong track record**: Hamilton County has approved multiple large-scale solar projects including Duke Energy's 74.9MW Hamilton Solar Power Plant and other facilities, demonstrating consistent support for renewable energy. - **Regulatory support**: The county board has unanimously approved special permits for solar facilities in agricultural zones, showing favorable regulatory environment. - **Battery storage initiatives**: Multiple battery storage projects have been approved and implemented, including Duke Energy's 5.5MW Jennings facility, indicating openness to diverse energy infrastructure.",
https://app.sparkhq.ai/reports?location=5402,Baker County,FL,,,No mentions of moratoria,GOOD,"- **Multiple Approved Projects**: Baker County has approved several large-scale solar projects, including FPL's Northern Preserve Solar Energy Center and a planned Ecoplexus facility. - **Supportive Infrastructure**: The county has streamlined solar permitting processes and actively promotes renewable energy through government building installations. - **Limited Opposition**: While there were some concerns about flooding, officials worked constructively with developers to address issues rather than blocking projects.",
https://app.sparkhq.ai/reports?location=5876,Levy County,FL,,,No mentions of moratoria,GOOD,"- **Strong approval record**: Multiple solar projects have been approved, including a 715-acre solar farm and Duke Energy's Hardeetown Renewable Energy Center, showing consistent support for renewable energy. - **Regulatory framework**: The county has established permitting processes for solar installations and follows state laws that mandate allowing solar facilities in agricultural zones. - **Economic benefits recognized**: Local officials and community members acknowledge the economic advantages, including tax revenue and job creation from solar projects.",
https://app.sparkhq.ai/reports?location=6122,Monroe County,FL,,,No mentions of moratoria,GOOD,"- Multiple successful solar projects implemented, including Pigeon Key's 90-95% solar-powered system and new array installations. - State legislation actively supports renewable energy through tax exemptions and floating solar facility frameworks. - Strong financial incentives and community support demonstrated through funding from Tourist Development Council and favorable tax policies.","Origis Energy (3/23/2025): Second phase of Florida Municipal Solar Project announced, adding 149 megawatts of solar energy capacity to power approximately 75,000 homes through collaboration among twelve municipal utilities.; Link: https://floridapolitics.com/archives/313476-florida-municipal-utilities-announce-second-solar-power-project; Origis Energy (1/7/2025): Rice Creek Solar Energy Center completed, providing 75 MW of clean energy to power 14,000 homes across 12 Florida cities, with 300 construction jobs created during development.; Link: https://pv-magazine-usa.com/2025/01/08/rice-creek-solar-delivers-energy-to-12-florida-cities; Florida Municipal Power Agency (11/30/2024): Rice Creek Solar Project announced to generate 75 MWac of solar power for 12 Florida municipal utilities, with potential to avoid 72,000 metric tons of CO2 emissions.; Link: https://origisenergy.com/project/rice-creek/"
https://app.sparkhq.ai/reports?location=6293,Jackson County,FL,,,No mentions of moratoria,MIXED,"- **Strong support from utilities and government**: Multiple solar projects have been approved and built, including Blue Indigo, Blue Springs, and Cotton Creek Solar Energy Centers. - **Recent opposition emerging**: Significant local resistance to newer projects, particularly in Graceville where residents express concerns about environmental impacts and property values. - **Mixed community response**: While earlier projects were well-received with recognition (PISCES Award), recent proposals face increased scrutiny and postponements due to community concerns.",
https://app.sparkhq.ai/reports?location=6373,Miami-Dade County,FL,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Miami-Dade County and South Miami have passed multiple ordinances requiring solar installations on new buildings and streamlining permitting processes for solar and battery projects. - **Active development**: FPL and other utilities are actively developing large-scale solar farms and battery storage facilities in the area, with plans for significant expansion. - **Government commitment**: Local governments show consistent support through initiatives like PACE financing, expedited permitting, and resolutions supporting solar development.","Florida Power & Light (12/17/2024): Major land acquisition of 40,000 acres in Osceola County for $212 million, expected to be developed into potentially the largest solar array in the U.S.; Link: https://www.floridatrend.com/article/38846/wednesdays-afternoon-update/; Origis Energy (1/6/2025): Completion of Rice Creek Solar Energy Center, providing 75 MWac of power to 12 Florida municipalities, capable of powering 14,000 homes; Link: https://www.publicpower.org/periodical/article/fmpa-and-origis-energy-announce-completion-solar-energy-center; Origis Energy (3/23/2025): Second phase of Florida Municipal Solar Project announced, adding 149 megawatts of solar energy to power approximately 75,000 homes; Link: https://floridapolitics.com/archives/313476-florida-municipal-utilities-announce-second-solar-power-project"
https://app.sparkhq.ai/reports?location=6421,Gadsden County,FL,,,No mentions of moratoria,GOOD,"- **Regulatory support and amendments**: Gadsden County has actively amended its Comprehensive Plan and Land Development Code to allow solar energy production facilities, indicating strong regulatory support for energy development projects. - **Community and economic benefits**: The county has seen significant investments in solar projects, such as the $1.5 billion investment by National Solar Power, which are expected to create jobs and provide economic benefits, reflecting community and governmental support. - **Ongoing and planned projects**: Numerous solar projects are underway or planned, including the FRP Gadsden Solar facility and Talquin Electric Cooperative's solar projects, demonstrating a commitment to expanding renewable energy infrastructure.","Origis Energy (1/6/2025): Completion of Rice Creek Solar Energy Center, providing 75 MWac of power to 12 Florida municipalities. The project will serve approximately 14,000 homes and is part of the Florida Municipal Solar Project expansion aiming to increase total solar capacity to 525 MWac.; Link: https://www.publicpower.org/periodical/article/fmpa-and-origis-energy-announce-completion-solar-energy-center; Florida Power & Light Company (12/31/2024): Wild Azalea Solar Energy Center development, a 74.5 MW facility expected to create 200-250 construction jobs while providing sustainable energy and economic benefits to the local community.; Link: https://www.fpl.com/project/wild-azalea-solar/project-overview.html; NextEra Energy (10/20/2024): FRP Gadsden Solar PV Park (74.5 MW) enters permitting phase with construction set to begin in 2024. The project has secured a power purchase agreement with Seminole Electric Cooperative.; Link: https://www.power-technology.com/data-insights/power-plant-profile-frp-gadsden-solar-pv-park-us"
