Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=2439,Rich County,UT,,,No mentions of moratoria,GOOD,"- **Active Project Development**: Multiple solar projects are either operational (Sage Solar 58MW) or in development (Rich County Solar PV Park 65MW, Birch Creek 80MW), showing strong county support. - **Regulatory Support**: The County Commission has unanimously approved amendments and resolutions supporting solar projects, including road use agreements and personal property exemptions. - **Infrastructure Investment**: The county is actively supporting renewable infrastructure with multiple companies investing in the area, including battery storage facilities alongside solar installations.",
https://app.sparkhq.ai/reports?location=2440,Utah County,UT,,,No mentions of moratoria,MIXED,"- **Positive signals**: Multiple large solar projects approved (Faraday, Graphite, Quicksilver) and supportive regulations for residential solar installations. - **Mixed community response**: While some areas embrace renewable projects, residents in Fairfield and other communities express strong concerns about impacts on rural character and property rights. - **Regulatory uncertainty**: Some areas are actively working on new solar/battery storage regulations, while others show hesitation in fully embracing large-scale renewable development.","NextEra Energy Resources (5/31/2028): The Fairfield Solar project will generate 300 MW of renewable energy in Utah County, creating 350 local jobs during construction and providing $1.4 million annually in property tax revenue.; Link: https://www.nexteraenergyresources.com/fairfield-solar/project-overview.html; Not specified (3/12/2025): Quicksilver solar project expansion approved, adding 480 acres for a total of 2,000 acres, with expected generation capacity of 440 megawatts.; Link: https://citizenportal.ai/articles/2692983/Utah/Council-approves-amendment-for-Quicksilver-solar-project-expansion-near-Fairfield-City"
https://app.sparkhq.ai/reports?location=2443,Summit County,UT,,,No mentions of moratoria,GOOD,"- **Strong Policy Support**: Summit County has approved comprehensive solar regulations, actively working to fill regulatory gaps and create clear guidelines for solar installations. - **Major Projects**: The county is involved in significant renewable energy initiatives, including the 80MW Elektron Solar Project and a potential 100MW wind farm, demonstrating commitment to large-scale renewable development. - **Sustainability Goals**: The county has set ambitious renewable energy targets, including 100% renewable electricity for government operations by 2030, and has received SolSmart Gold designation for making solar more accessible.",
https://app.sparkhq.ai/reports?location=2445,Salt Lake County,UT,,,No mentions of moratoria,GOOD,"- **Strong policy support**: Salt Lake City has comprehensive solar-friendly policies, including streamlined permitting processes and specific ordinances supporting renewable energy installations. - **Major projects underway**: Multiple large-scale energy projects are active or recently completed, including the 80MW Elektron Solar Project and various battery storage initiatives like the Soleil Lofts project. - **Government commitment**: Local government shows strong support through initiatives like the Solar for All program, renewable energy goals, and partnerships with utilities for clean energy development.",
https://app.sparkhq.ai/reports?location=2447,Sevier County,UT,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: County has approved and supported several major solar projects, including the 80MW Sigurd Solar facility and a new battery storage project. - **Ongoing development**: Currently processing new permits for additional energy projects and actively updating codes to better accommodate renewable energy development. - **Positive track record**: Has consistently demonstrated support for renewable energy since 2015, with multiple successful project completions and no evidence of significant opposition or moratoriums.",
https://app.sparkhq.ai/reports?location=3248,Millard County,UT,,,Mentions moratoria,GOOD,"- **Strong track record of approvals**: Multiple solar projects have been approved including ECG Utah Solar 1 (300MW), Pavant Solar (50MW), and other major facilities, showing consistent support for renewable energy development. - **Proactive regulations**: County has specific zoning ordinances for both major and minor solar systems, and actively updates regulations to accommodate renewable energy projects. - **Economic benefits recognized**: County officials and community consistently acknowledge benefits of renewable projects including job creation, tax revenue, and educational funding through lease payments.","null (1/14/2025): Star Range Solar Project - A large 600-megawatt solar project proposed near Milford in Beaver County, with 5,159 acres of land set aside for evaluation.; Link: https://muleapi.blm.gov/notices-rule?region[]=27; null (12/15/2024): Neptune Solar Project - BLM has withdrawn 1,920 acres of public land in Millard County for review of a proposed 200 MW solar project, contributing to BLM's renewable energy goals.; Link: https://www.blm.gov/announcement/blm-sets-aside-lands-review-proposed-neptune-solar-project-0; null (12/12/2024): Neptune Solar Project initial announcement - BLM's first public notice about setting aside lands for the 200 MW solar project review and environmental impact assessment.; Link: https://www.blm.gov/announcement/blm-sets-aside-lands-review-proposed-neptune-solar-project"
https://app.sparkhq.ai/reports?location=3627,Sanpete County,UT,,,No mentions of moratoria,MIXED,"- **Multiple jurisdictions show varying stances**: While some areas like Wales and Mt. Pleasant actively promote solar, Spring City has implemented restrictions and temporary halts. - **Recent regulatory changes**: Several cities have updated or are updating their solar ordinances, with some lifting moratoriums (Ephraim) while others implementing new ones (Spring City). - **Size and connection limitations**: Multiple jurisdictions have specific restrictions on system sizes (e.g., Spring City's 5kW cap) and grid connections, indicating cautious acceptance rather than full embrace.",
https://app.sparkhq.ai/reports?location=3640,Duchesne County,UT,,,Mentions moratoria,GOOD,"- **Comprehensive regulations**: County has established detailed regulations for both solar and wind energy systems, showing proactive support for renewable energy development. - **Active development**: The county is part of the Uintah Basin Energy Zone which explicitly promotes solar and wind energy development alongside traditional energy sources. - **Recent policy updates**: The county has recently updated zoning ordinances to facilitate renewable energy projects, including clear guidelines for solar power plants and wind energy systems.",
https://app.sparkhq.ai/reports?location=4229,Washington County,UT,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several cities in Washington County have approved or are actively developing solar projects, including Hurricane City's Steel Solar Project and St. George's solar initiatives. - **Supportive regulations**: Multiple municipalities have established or updated ordinances to accommodate solar energy systems, such as Virgin Town's amendments and Ivins' zoning updates. - **Progressive infrastructure**: Cities are creating supporting infrastructure like net metering agreements and exploring municipal power departments specifically for renewable energy projects.",
https://app.sparkhq.ai/reports?location=4295,Weber County,UT,,,No mentions of moratoria,GOOD,"- **Active Development**: Weber County is actively creating and implementing solar overlay zones (SOZ) and modifying regulations to streamline solar energy development. - **Recent Project Approval**: Major solar installations are being approved and celebrated, such as Autoliv's 4.277MW solar farm with government support. - **Supportive Infrastructure**: Multiple cities within the county have established permitting processes and regulations specifically for solar projects, indicating institutional support for renewable energy.",
https://app.sparkhq.ai/reports?location=4885,Davis County,UT,,,Mentions moratoria,MIXED,"- **Recent Support**: Multiple cities like Farmington and Bountiful show active support for solar projects and battery storage initiatives, with established permitting processes and guidelines. - **Historical Opposition**: Kaysville implemented a moratorium on solar net metering in 2015, showing past resistance to renewable energy incentives. - **Current Development**: Davis County has several ongoing solar projects and supportive infrastructure, but faces some regulatory challenges and community concerns about cost distribution.",
https://app.sparkhq.ai/reports?location=5909,Carbon County,UT,,,No mentions of moratoria,GOOD,"- **Strong project approval history**: Multiple solar projects have been approved and completed, including Graphite Solar (104MW), RC Solar, and Steel Solar 1A Project, showing consistent support for renewable energy development. - **Active community engagement**: Local government bodies regularly hold public hearings and approve permits for solar projects, demonstrating institutional support and streamlined processes. - **Economic integration**: The region has successfully transitioned from coal to renewable energy, with projects creating jobs, generating tax revenue, and establishing educational scholarships for local students.",
https://app.sparkhq.ai/reports?location=7703,Grand County,UT,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Both Castle Valley and Moab have specific ordinances encouraging solar energy development, with Castle Valley's Ordinance 85-3 explicitly promoting solar installations. - **Active implementation**: Multiple solar projects are being developed or considered, including the UMTRA site solar farm proposal and airport solar project. - **Streamlined processes**: Both jurisdictions have established clear permitting processes and requirements for solar installations, demonstrating institutional support for renewable energy development.",
https://app.sparkhq.ai/reports?location=7781,Uintah County,UT,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several energy projects have been approved and are in development, including the Vernal BESS Project and multiple solar farms near the Bonanza Power Plant. - **Supportive regulatory environment**: The establishment of the Uintah Basin Energy Zone specifically promotes energy development, including renewables, and the area has streamlined solar permitting processes. - **Active development**: Recent meetings and updates show ongoing collaboration between local government and developers, with multiple projects in various stages of development and construction.",
https://app.sparkhq.ai/reports?location=9421,Wasatch County,UT,,,No mentions of moratoria,GOOD,"- **Clear regulatory framework**: County has established specific regulations for solar installations in their land use code, showing proactive support for renewable energy. - **Streamlined permitting**: Midway City has implemented structured permit processes and inspection requirements, making solar project approvals more efficient. - **Progressive policy changes**: Historical evidence shows willingness to amend regulations to accommodate solar development, such as considering removal of size limitations for free-standing panels.",
https://app.sparkhq.ai/reports?location=16258,Daggett County,UT,,,Mentions moratoria,GOOD,"- **Comprehensive Support**: Solar structures are permitted across all zoning areas, with clear regulations and guidelines in place. - **Multiple Energy Initiatives**: County actively supports both wind and solar development, including a proposed 100MW wind farm and ongoing wind ordinance updates. - **Regulatory Framework**: Part of the Uintah Basin Energy Zone which explicitly promotes renewable energy development alongside traditional energy sources.",
https://app.sparkhq.ai/reports?location=16816,Kane County,UT,,,No mentions of moratoria,GOOD,"- **Active Development**: Kane County has multiple approved and ongoing solar projects, including the Glen Canyon Solar Project and AES solar initiatives, showing strong support for energy development. - **Regulatory Framework**: The county has established comprehensive regulations and permitting processes specifically for solar power plants, demonstrating institutional support for energy projects. - **Economic Benefits**: Local government actively promotes renewable energy development through tax increment financing and emphasizes job creation and economic benefits from these projects.",
https://app.sparkhq.ai/reports?location=20135,Wayne County,UT,,,Mentions moratoria,,,
https://app.sparkhq.ai/reports?location=29492,Piute County,UT,,,No mentions of moratoria,GOOD,- Early interest in large-scale energy storage projects indicates openness to energy development. - Multiple developers actively pursuing permits shows a favorable regulatory environment. - No mention of local opposition or restrictive regulations against energy development projects.,
