Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=3661,Horry County,SC,,,No mentions of moratoria,GOOD,"- **Strong government support**: Multiple solar projects have been unanimously approved by Horry County Council, including large-scale farms in Bucksport and along Highway 701. - **Clear regulatory framework**: The city has established specific zoning amendments and guidelines for solar farms, showing a proactive approach to enabling renewable energy development. - **Significant investment plans**: Santee Cooper plans to add over 2,100 MW of solar power and integrate battery storage, demonstrating long-term commitment to renewable energy growth.",
https://app.sparkhq.ai/reports?location=4427,Hampton County,SC,,,No mentions of moratoria,GOOD,"- **Strong track record of approvals**: Hampton County has approved multiple solar projects since 2017, including Southern Current's Project Curie, Hampton Solar I and II, and Estill Solar I and II. - **Active development**: The county continues to approve new solar projects as recently as 2024 with Moffett Solar II, and has established Multi-County Industrial Parks to facilitate renewable energy development. - **Supportive regulations**: The county has proactively updated ordinances to accommodate solar farms while ensuring responsible development through setback requirements and zoning variances.",
https://app.sparkhq.ai/reports?location=4793,Dorchester County,SC,,,No mentions of moratoria,GOOD,"- **Multiple residential solar installations**: Evidence of numerous homeowners installing solar systems through lease agreements and financing arrangements. - **Large-scale development**: County leaders are preparing to approve a 75MW solar farm, showing support for utility-scale projects. - **Financial incentives**: County offers Fee in Lieu of Tax agreements for solar developments, demonstrating proactive support for renewable energy projects.",
https://app.sparkhq.ai/reports?location=5063,Jasper County,SC,,,No mentions of moratoria,GOOD,"- **Strong track record**: Jasper County has successfully approved and implemented multiple large-scale solar projects, including the state's largest solar farm and multiple 70+ MW facilities. - **Supportive regulations**: The county has established a Solar Farm Floating Zone (SFFZ) specifically designed to encourage solar energy development while protecting public interests. - **Active development**: Currently reviewing new solar projects like Moffett Solar II, demonstrating ongoing commitment to renewable energy expansion and economic development through solar initiatives.",
https://app.sparkhq.ai/reports?location=5257,Union County,SC,,,No mentions of moratoria,GOOD,"- **Pioneer in Solar Energy**: Union was the first city in South Carolina to widely invest in solar projects, demonstrating strong leadership in renewable energy. - **Existing Infrastructure**: The successful operation of the 14.5 MW Midway Green Solar project since 2020 shows proven track record of large-scale energy development. - **Supportive Regulations**: The City of Union's Zoning Ordinance includes specific provisions for renewable energy projects, particularly solar farms, indicating a welcoming regulatory environment.",
https://app.sparkhq.ai/reports?location=5415,Greenwood County,SC,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Greenwood has approved multiple zoning amendments specifically allowing solar farms in industrial and rural development districts, with clear guidelines for implementation. - **Significant project approvals**: The area has approved numerous large-scale solar projects, including 13 mid-size solar farms by Pine Gate Renewables and a 97 MW Bradley PV1 Solar Plant. - **Economic investment**: Major solar manufacturing investment with ES Foundry's solar cell factory and consistent approval of utility-scale projects demonstrates strong local government and community support.",
https://app.sparkhq.ai/reports?location=5694,Laurens County,SC,,,No mentions of moratoria,GOOD,"- **Multiple Approved Projects**: Laurens County has consistently approved several major solar projects, including the $61M Beaverdam Solar Center and a 400-acre solar farm by Birdseye Renewable Energy. - **Unanimous Council Support**: The county council has shown strong support through unanimous approvals and FILOT agreements for multiple solar projects, demonstrating a clear commitment to renewable energy development. - **Active Development Pipeline**: The county is actively advancing more solar projects and working with major utilities like Duke Energy, indicating a favorable environment for future energy development.",
https://app.sparkhq.ai/reports?location=5970,Chesterfield County,SC,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several solar projects have been approved or are in development, including the Robinson Solar Center (76 MW), Centerfield Cooper Solar Farm (75 MW), and Southern Current's $100M investment. - **Supportive regulations**: The region has updated zoning ordinances to include renewable energy systems and offers tax incentives for solar development. - **Strong utility backing**: Major utilities like Duke Energy and Santee Cooper are actively pursuing solar projects in the area, demonstrating institutional support.",
https://app.sparkhq.ai/reports?location=6038,Fairfield County,SC,,,No mentions of moratoria,GOOD,"- **Supportive regulations**: Fairfield County has established comprehensive zoning regulations that explicitly allow for both small and large-scale solar installations. - **Active energy projects**: The county is implementing a major battery storage project with DOE funding, showing commitment to energy infrastructure. - **State-level support**: South Carolina has introduced legislation to regulate and facilitate solar farm development while ensuring environmental protection.",
https://app.sparkhq.ai/reports?location=6123,Kershaw County,SC,,,No mentions of moratoria,MIXED,"- **Recent project approval**: Kershaw County has approved Project Creed, a $67M solar farm, showing willingness to support energy development. - **Community division**: There is active opposition through petitions against large-scale solar facilities, citing concerns about environmental impact and rural character. - **Regulatory progress**: The county has passed solar project ordinances and is working on structured processes, but faces ongoing debates and controversy in council meetings.",
https://app.sparkhq.ai/reports?location=6238,Orangeburg County,SC,,,Mentions moratoria,GOOD,"- **Strong track record**: Orangeburg County has consistently approved and welcomed numerous large-scale solar projects, with over $500M in solar investments and multiple 100MW+ facilities. - **Supportive local government**: County officials actively promote renewable energy development, offering tax incentives and referring to the area as the 'Solar Capital of South Carolina'. - **Clear regulations**: The county has established solar permitting processes and adopted the Solar Habitat Act, showing commitment to organized renewable energy development.",
https://app.sparkhq.ai/reports?location=6360,Spartanburg County,SC,,,No mentions of moratoria,GOOD,"- **Strong project approval history**: Spartanburg County has approved multiple solar projects and provided tax breaks for renewable energy developments, showing consistent support for solar initiatives. - **Active development pipeline**: The county has several ongoing and planned solar projects, including the transformation of brownfield sites into solar farms, demonstrating practical commitment to renewable energy. - **Supportive local government**: County officials, including Councilman David Britt, have publicly endorsed solar projects as beneficial for economic development and job creation.",Sundance Power Systems (8/18/2024): McKay Residence Solar Installation - A 10.9 kW solar system installed on a new home in Asheville; Link: https://www.sundancepower.com/solar-projects; Sundance Power Systems (8/18/2024): GNT North America Solar Project - Commercial solar system with 574 panels for GNT's warehouse; Link: https://www.sundancepower.com/solar-projects; Sundance Power Systems (8/18/2024): YMCA Solar Power Addition - Solar system generating 84 megawatt hours annually at Reuter Family YMCA; Link: https://www.sundancepower.com/solar-projects
https://app.sparkhq.ai/reports?location=6881,Charleston County,SC,,,No mentions of moratoria,GOOD,"- **Strong regulatory framework**: Charleston County has comprehensive, supportive zoning regulations for both residential and utility-scale solar installations, with clear permitting processes. - **Active promotion**: The county achieved SolSmart Gold status and has implemented streamlined processes for solar development, showing strong institutional support. - **Multiple approved projects**: Evidence of successful solar installations, including large-scale projects like the Hubner Manufacturing 918kW system, demonstrates practical support for energy development.",
https://app.sparkhq.ai/reports?location=7014,Sumter County,SC,,,Mentions moratoria,MIXED,"- **Recent regulatory changes**: Sumter County has approved new solar regulations and is actively working on updating zoning codes, showing willingness to accommodate solar development. - **Strong community opposition**: Multiple instances of residents protesting large solar projects, including a petition with 1,000+ signatures and vocal opposition at public hearings. - **Mixed approval history**: While some projects have been approved (like the 44-acre Runnymede Solar project), others have been denied (like the 2,000-acre project and 74.99MW Rocky Bluff Solar project) due to community concerns.",
https://app.sparkhq.ai/reports?location=7513,York County,SC,,,No mentions of moratoria,MIXED,"- **Supportive regulations**: York County has zoning codes that allow solar energy systems in agricultural districts and promotes sustainable energy solutions. - **Strong opposition to manufacturing**: Significant community resistance and lawsuits against Silfab Solar manufacturing plant, with concerns about health and safety risks. - **Mixed project outcomes**: While some solar projects are approved (like Red Ventures' solar installation), others face strong pushback, indicating inconsistent community acceptance.",
https://app.sparkhq.ai/reports?location=7517,Dillon County,SC,,,No mentions of moratoria,GOOD,"- **Strong track record**: Multiple successful solar projects have been completed in Dillon County since 2015, including Whitetail Solar, Pine Gate Renewables, and Cypress Creek projects. - **Supportive regulations**: County passed zoning amendments in 2016 specifically to accommodate solar farms in rural districts, showing proactive support for renewable energy. - **Continued growth**: Recent developments in 2024-2025 show ongoing support, including new projects like Melsam Solar's 65MW facility and inclusion of Fox Hollow Solar in industrial park agreements.",
https://app.sparkhq.ai/reports?location=7524,Florence County,SC,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Florence County has approved several major solar projects including Coronal Energy's $15M Rankin Solar Center, NARENCO's $20M solar facility, and Cypress Creek's $15.5M operations. - **Supportive regulations**: The county has established comprehensive solar ordinances with clear guidelines for installation and permitting, demonstrating a proactive approach to renewable energy development. - **Economic development focus**: Local officials consistently express strong support for renewable energy projects, viewing them as valuable contributors to economic growth and sustainability goals.",
https://app.sparkhq.ai/reports?location=7593,Berkeley County,SC,,,No mentions of moratoria,GOOD,"- **Strong utility support**: Santee Cooper and other utilities are actively planning significant solar expansions, with over 3,000 MW of solar energy and 350 MW of battery storage in development. - **Clear permitting process**: Goose Creek and Berkeley County have established clear solar panel policies and permitting procedures, indicating openness to renewable energy development. - **State-level backing**: South Carolina's Public Service Commission and utilities are implementing competitive procurement processes for renewable energy, showing institutional support for energy development.",
https://app.sparkhq.ai/reports?location=7860,Cherokee County,SC,,,No mentions of moratoria,GOOD,"- **Clear regulatory framework**: Gaffney has established detailed guidelines for solar installations and includes provisions for solar energy in its zoning ordinance. - **Existing solar infrastructure**: The presence of operational solar facilities like Mohea Solar Energy Center demonstrates successful project implementation. - **Strong community support**: Multiple sources indicate active promotion of solar energy, available incentives, and a commitment to renewable energy initiatives.",
https://app.sparkhq.ai/reports?location=8157,Beaufort County,SC,,,No mentions of moratoria,GOOD,"- **Strong project history**: Multiple successful solar projects have been approved and completed, including the 72MW Seabrook Solar project and municipal building installations. - **Supportive legislation**: The county helped pass the Energy Freedom Act, removing restrictions on solar development and encouraging investment in solar farms. - **Financial incentives**: The county provides tax incentives and has established multi-county industrial parks to support renewable energy development.",
https://app.sparkhq.ai/reports?location=9087,Oconee County,SC,,,No mentions of moratoria,MIXED,"- **Mixed local response**: Westminster shows hesitation towards solar farms due to concerns about heat, wildlife, and aesthetics, while requiring case-by-case assessment. - **Strong support for utility-scale projects**: Duke Energy's Bad Creek expansion and BorgWarner's battery facility demonstrate significant institutional backing for large energy projects. - **Regulatory uncertainty**: Westminster lacks specific solar farm guidelines in their zoning ordinance, creating potential barriers for future development.",
https://app.sparkhq.ai/reports?location=9971,Clarendon County,SC,,,Mentions moratoria,MIXED,"- **Recent moratorium**: County Council implemented a 90-day moratorium on new solar farm applications in January 2024 to review and update regulations. - **Strong historical support**: Multiple large solar projects have been approved since 2016, including investments from SolarGen ($150M), Adger Solar ($200M), and Southern Current ($10M). - **Active community engagement**: Currently reviewing solar ordinances with public input, showing willingness to work with solar developers while addressing community concerns.",
https://app.sparkhq.ai/reports?location=10049,Edgefield County,SC,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple solar projects have been approved and developed, including SolAmerica's $13M, 10-megawatt solar farm and the Caddis Solar project. - **Supportive Regulations**: County has comprehensive solar ordinances that clearly outline requirements for utility-scale solar facilities, showing commitment to renewable energy development. - **Economic Benefits**: Local leaders consistently express optimism about solar projects, highlighting their potential for economic growth and tax revenue generation.",
https://app.sparkhq.ai/reports?location=10574,Colleton County,SC,,,No mentions of moratoria,GOOD,"- **Active project approvals**: Multiple solar farms approved and operating, with new projects like Canady Solar LLC receiving support. - **Favorable regulations**: Creation of Solar Farm Floating Zone and streamlined permitting process specifically for solar development. - **Strong economic incentives**: County offers tax incentives and fee-in-lieu agreements to encourage energy development projects.",
https://app.sparkhq.ai/reports?location=10575,Aiken County,SC,,,No mentions of moratoria,GOOD,"- **Multiple successful solar projects**: County has approved and implemented numerous large-scale solar projects including Shaw Creek Solar Energy Center, ESA Renewables, and Adger Solar. - **Significant investment and support**: Over $100M in solar investments have been made, with strong backing from local government and officials. - **Ongoing development**: New solar projects continue to be proposed and approved, including recent plans for solar farms at the Savannah River Site.",
https://app.sparkhq.ai/reports?location=10605,Bamberg County,SC,,,No mentions of moratoria,GOOD,"- **Strong government support**: Bamberg County Council has actively pursued solar development through incentives, resolutions, and industrial park agreements. - **Multiple successful projects**: Several major solar projects have been approved and constructed, including a $63M OPDE Group project and multiple Dominion Energy facilities. - **Clear regulatory framework**: The county has established guidelines for both commercial and residential solar installations, demonstrating a structured approach to renewable energy development.",
https://app.sparkhq.ai/reports?location=10939,Saluda County,SC,,,No mentions of moratoria,GOOD,"- **Strong history of approvals**: Multiple solar projects have been approved in Saluda County, including Catalina Solar, Beulah Solar, and Mayson Solar, with investments totaling over $167 million. - **Financial incentives**: The county actively provides incentives like fee-in-lieu agreements and special source revenue credits to encourage solar development. - **Positive local support**: Local officials consistently express support for solar projects, highlighting economic benefits and renewable energy goals.",
https://app.sparkhq.ai/reports?location=11630,Marlboro County,SC,,,No mentions of moratoria,GOOD,"- **Multiple Approved Projects**: County has successfully completed several solar projects including Shorthorn Solar and has three more projects (Crystal Eagle, Pineapple Palace, Dancing Diamonds) recently approved. - **Supportive Local Government**: County Council shows unanimous support for solar development through approval of fee-in-lieu tax agreements and collaborative efforts with developers. - **Significant Investment Interest**: Major investments like Birch Creek Energy's $154 million Cloudless Solar Project demonstrate strong developer confidence in the county's support for renewable energy.",
https://app.sparkhq.ai/reports?location=13066,Williamsburg County,SC,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Williamsburg County has passed Ordinance 2024-05 establishing comprehensive rules for solar energy facilities, showing commitment to renewable energy development. - **Multiple approved projects**: Several large solar projects have been approved, including Kingstree East (249MW), Kingstree West (74.9MW), and Hemingway (75MW), demonstrating consistent support for renewable energy. - **Economic benefits recognized**: Local government acknowledges benefits of solar projects through tax revenues and job creation, with projects like Ingka's solar farm expected to contribute $7.6M in property taxes.","Ingka Investments (3/20/2025): Construction begins on Kingstree West solar park (74.9 MWac) in South Carolina, expected to power 15,200 households and generate $7.6 million in property tax revenues.; Link: https://www.ingka.com/newsroom/ingka-builds-its-first-internally-developed-solar-park-in-south-carolina-74-9mwac; Kingstree East 230 LLC (2/19/2025): Received approval for a 249 MWAC solar facility, with the Commission dismissing intervenor concerns and setting regulatory requirements for final approval.; Link: https://dms.psc.sc.gov/Attachments/Matter/56abd9be-ef91-4130-8709-57a7f667e011; Ten Governors Solar, LLC (1/28/2025): Seeks exempt wholesale generator status for a 65 MWac solar facility in Williamsburg and Florence County, with operations projected to begin in Q3 2028.; Link: https://dms.psc.sc.gov/Attachments/Matter/f1f2f5b4-2d98-4f4a-a90e-b1632a5804fb"
https://app.sparkhq.ai/reports?location=13190,Barnwell County,SC,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Barnwell County has established specific zoning ordinances (Section 5-120) to regulate and facilitate solar projects, showing proactive support for renewable energy development. - **Multiple successful projects**: The county has approved and implemented several large solar projects, including a $75M investment by Barnwell PV 1 LLC and multiple operational solar farms like Richardson Solar and Barnwell Solar. - **Consistent government backing**: Local officials consistently show support for solar development through public statements, streamlined permitting processes, and continued approval of new projects.",
https://app.sparkhq.ai/reports?location=13891,Lexington County,SC,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Lexington County has approved several major solar projects, including Wolf Pit Branch Solar, Allora Solar, and Beulah Solar, with investments totaling over $180 million. - **Supportive regulations**: The county has passed ordinances specifically accommodating solar farm land uses and offering tax incentives to encourage renewable energy development. - **Positive local response**: Local officials and community leaders have consistently shown support for solar projects, emphasizing economic benefits and environmental sustainability.",
https://app.sparkhq.ai/reports?location=16331,Lee County,SC,,,No mentions of moratoria,GOOD,"- **Consistent Approval**: Lee County has approved multiple solar projects including Project Wave, Project Charles, and Project Swan, showing a clear pattern of support for energy development. - **Economic Benefits**: The county actively promotes solar development through tax incentives and fee agreements, recognizing significant revenue potential (e.g., $616,250 annually from Project Charles). - **Long-term Commitment**: The county has established clear regulations for solar farms including maintenance requirements and decommissioning processes, indicating a structured approach to supporting renewable energy development.",
https://app.sparkhq.ai/reports?location=18783,Marion County,SC,,,No mentions of moratoria,GOOD,"- **Multiple approved solar projects**: Marion County has approved several solar projects including Cardinal Solar LLC, Fox Hollow Solar, and Ebbie Solar, showing consistent support for renewable energy development. - **Active tax incentives**: The county regularly implements Fee-In-Lieu of Ad Valorem Tax agreements specifically for solar projects, demonstrating commitment to attracting renewable energy investments. - **No recorded opposition**: Public hearings for solar projects have shown no significant opposition, and the county continues to expand its joint industrial park agreements to include more solar developments.",
https://app.sparkhq.ai/reports?location=19913,Newberry County,SC,,,No mentions of moratoria,GOOD,"- **Strong track record of approvals**: Multiple solar projects have been approved, including Project Cumulus ($45M), Ecoplexus ($89M), and Project Cavalier ($55M), showing consistent support for energy development. - **Favorable regulatory environment**: County has established comprehensive zoning regulations specifically allowing solar farms as conditional uses, with clear guidelines for development. - **Economic incentives**: County actively provides Fee in Lieu of Tax (FILOT) agreements and special revenue credits to encourage solar development, demonstrating commitment to attracting energy projects.",
https://app.sparkhq.ai/reports?location=21384,Abbeville County,SC,,,No mentions of moratoria,GOOD,- Large-scale solar project (897 acres) being actively considered with Duke Energy shows openness to utility-scale renewable development. - Established permit fee schedule specifically for solar installations indicates regulatory framework supporting solar development. - Environmental assessment process appears to be following standard procedures without unusual restrictions or opposition.,
https://app.sparkhq.ai/reports?location=22907,McCormick County,SC,,,No mentions of moratoria,GOOD,- **Active Project Approval**: County has approved a significant $187M solar project (Deerfield Solar) with tax incentives and a 40-year operational timeline. - **Economic Development Focus**: County is actively promoting renewable energy through fee-in-lieu agreements and industrial park expansion for solar facilities. - **Supportive Regulations**: Local government is working on streamlining solar farm approval processes and updating zoning ordinances to better accommodate solar projects.,
